user_id,edad,genero,nivel_ingresos,nivel_educativo,intereses,tipo_suscripcion,categoria_cliente,ubicacion,dispositivo,frecuencia_login
251,46,Femenino,Alto,Universidad,Desarrollo Personal,VIP,Bronce,Rural,PC,Diaria
252,37,Femenino,Alto,Postgrado,"Salud, Mascotas",Premium,Plata,Suburbio,Tablet,Semanal
253,47,Prefiero no decir,Bajo,Postgrado,"Familia, Bienestar Mental, Desarrollo Personal",Free,Bronce,Rural,Móvil,Mensual
254,52,No Binario,Medio,Postgrado,"Salud, Desarrollo Personal",Free,Bronce,Ciudad,PC,Semanal
255,22,Prefiero no decir,Bajo,Doctorado,"Bienestar Mental, Salud",Free,Oro,Ciudad,Móvil,Diaria
256,18,Masculino,Bajo,Doctorado,"Familia, Salud",Free,Oro,Ciudad,Tablet,Diaria
257,21,Masculino,Bajo,Doctorado,"Desarrollo Personal, Deportes",Free,Oro,Suburbio,PC,Diaria
258,42,Femenino,Alto,Doctorado,"Deportes, Bienestar Mental",Free,Plata,Suburbio,PC,Diaria
259,29,Prefiero no decir,Medio,Postgrado,"Familia, Bienestar Mental",Free,Bronce,Rural,PC,Semanal
260,62,Masculino,Bajo,Secundaria,"Nutrición, Mascotas, Bienestar Mental",Free,Oro,Ciudad,PC,Diaria
261,35,Masculino,Bajo,Universidad,"Bienestar Mental, Mascotas, Nutrición",Free,Oro,Rural,PC,Semanal
262,20,No Binario,Alto,Doctorado,"Nutrición, Mascotas, Salud",Free,Plata,Rural,Móvil,Diaria
263,18,Femenino,Alto,Postgrado,Nutrición,VIP,Bronce,Suburbio,Tablet,Semanal
264,33,Masculino,Medio,Doctorado,"Familia, Desarrollo Personal, Nutrición",VIP,Oro,Ciudad,Tablet,Semanal
265,19,Femenino,Medio,Universidad,"Mascotas, Bienestar Mental, Salud",VIP,Oro,Rural,Tablet,Semanal
266,62,Femenino,Medio,Secundaria,Deportes,Premium,Oro,Ciudad,PC,Mensual
267,45,Masculino,Bajo,Secundaria,Deportes,Free,Bronce,Suburbio,PC,Diaria
268,33,Prefiero no decir,Bajo,Doctorado,Desarrollo Personal,Free,Oro,Rural,Móvil,Diaria
269,50,Masculino,Medio,Secundaria,"Salud, Nutrición",Free,Oro,Ciudad,Tablet,Diaria
270,27,Femenino,Bajo,Postgrado,Salud,Free,Bronce,Ciudad,PC,Diaria
271,51,Femenino,Medio,Postgrado,"Mascotas, Bienestar Mental",Premium,Plata,Ciudad,PC,Diaria
272,48,Masculino,Alto,Doctorado,Desarrollo Personal,VIP,Bronce,Rural,Móvil,Diaria
273,33,Masculino,Alto,Doctorado,Mascotas,VIP,Bronce,Ciudad,PC,Semanal
274,41,Femenino,Alto,Universidad,Desarrollo Personal,Free,Oro,Rural,PC,Mensual
275,23,Prefiero no decir,Bajo,Doctorado,Deportes,VIP,Plata,Ciudad,PC,Diaria
276,30,No Binario,Alto,Doctorado,"Familia, Bienestar Mental, Mascotas",Free,Bronce,Rural,Tablet,Semanal
277,45,Femenino,Bajo,Universidad,"Mascotas, Familia, Deportes",Premium,Plata,Ciudad,Tablet,Diaria
278,44,No Binario,Bajo,Postgrado,Nutrición,VIP,Plata,Suburbio,Tablet,Semanal
279,23,No Binario,Bajo,Postgrado,"Mascotas, Salud, Nutrición",Premium,Bronce,Ciudad,Tablet,Mensual
280,39,No Binario,Alto,Universidad,Desarrollo Personal,VIP,Plata,Suburbio,Tablet,Mensual
281,22,Femenino,Bajo,Postgrado,"Familia, Bienestar Mental",VIP,Bronce,Suburbio,Móvil,Diaria
282,45,Prefiero no decir,Medio,Postgrado,"Deportes, Desarrollo Personal, Bienestar Mental",Premium,Plata,Ciudad,PC,Mensual
283,63,No Binario,Medio,Postgrado,"Bienestar Mental, Mascotas, Deportes",Free,Plata,Suburbio,Móvil,Semanal
284,58,Masculino,Alto,Postgrado,"Desarrollo Personal, Nutrición, Mascotas",Premium,Bronce,Ciudad,Tablet,Semanal
285,50,No Binario,Medio,Doctorado,Familia,Free,Bronce,Rural,Móvil,Mensual
286,58,Prefiero no decir,Alto,Postgrado,"Nutrición, Mascotas, Desarrollo Personal",Free,Oro,Rural,PC,Diaria
287,64,Femenino,Medio,Universidad,"Mascotas, Nutrición, Desarrollo Personal",Free,Plata,Rural,PC,Semanal
288,40,Prefiero no decir,Alto,Universidad,"Nutrición, Familia",VIP,Oro,Suburbio,PC,Semanal
289,19,Femenino,Alto,Postgrado,"Bienestar Mental, Familia, Mascotas",VIP,Oro,Rural,Móvil,Diaria
290,55,Masculino,Alto,Postgrado,"Mascotas, Desarrollo Personal, Bienestar Mental",Premium,Plata,Suburbio,PC,Diaria
291,48,Prefiero no decir,Alto,Secundaria,"Desarrollo Personal, Nutrición, Mascotas",Free,Bronce,Ciudad,PC,Diaria
292,49,Masculino,Medio,Postgrado,"Desarrollo Personal, Nutrición, Familia",Free,Oro,Ciudad,Móvil,Diaria
293,31,Femenino,Medio,Universidad,"Nutrición, Deportes",Free,Plata,Rural,PC,Diaria
294,39,Prefiero no decir,Bajo,Postgrado,"Nutrición, Salud, Bienestar Mental",VIP,Bronce,Suburbio,PC,Diaria
295,46,No Binario,Alto,Postgrado,Mascotas,Premium,Bronce,Suburbio,Tablet,Mensual
296,18,Prefiero no decir,Medio,Universidad,"Desarrollo Personal, Familia, Nutrición",VIP,Oro,Rural,Tablet,Diaria
297,50,Femenino,Medio,Postgrado,"Salud, Nutrición",Free,Bronce,Suburbio,PC,Diaria
298,22,No Binario,Bajo,Secundaria,"Desarrollo Personal, Bienestar Mental, Mascotas",Free,Bronce,Rural,Tablet,Mensual
299,18,Femenino,Medio,Universidad,"Deportes, Desarrollo Personal, Bienestar Mental",VIP,Bronce,Rural,Móvil,Mensual
300,63,No Binario,Medio,Doctorado,"Familia, Nutrición, Deportes",Free,Bronce,Rural,PC,Mensual
301,58,No Binario,Bajo,Secundaria,Deportes,Free,Plata,Suburbio,PC,Diaria
302,32,Femenino,Alto,Secundaria,Familia,VIP,Bronce,Suburbio,PC,Mensual
303,18,Prefiero no decir,Medio,Secundaria,"Deportes, Desarrollo Personal, Familia",Free,Oro,Rural,PC,Diaria
304,40,Masculino,Medio,Secundaria,"Familia, Bienestar Mental, Salud",Free,Oro,Suburbio,Tablet,Diaria
305,58,Prefiero no decir,Alto,Doctorado,"Mascotas, Bienestar Mental, Nutrición",Premium,Plata,Rural,Móvil,Semanal
306,53,No Binario,Medio,Doctorado,Desarrollo Personal,Premium,Oro,Suburbio,Tablet,Diaria
307,18,Prefiero no decir,Medio,Secundaria,"Nutrición, Deportes, Bienestar Mental",VIP,Oro,Ciudad,Tablet,Diaria
308,62,Masculino,Medio,Postgrado,"Familia, Mascotas, Salud",Premium,Plata,Ciudad,PC,Semanal
309,64,No Binario,Medio,Universidad,Salud,VIP,Plata,Suburbio,Tablet,Mensual
310,19,Prefiero no decir,Alto,Doctorado,"Salud, Deportes, Bienestar Mental",Premium,Plata,Rural,Tablet,Mensual
311,59,Masculino,Alto,Universidad,"Desarrollo Personal, Nutrición",VIP,Bronce,Ciudad,PC,Diaria
312,63,Prefiero no decir,Alto,Universidad,"Mascotas, Desarrollo Personal, Deportes",Free,Plata,Suburbio,Tablet,Semanal
313,49,Femenino,Medio,Postgrado,Nutrición,Free,Oro,Rural,Móvil,Diaria
314,35,No Binario,Medio,Universidad,"Salud, Mascotas",Premium,Oro,Rural,Móvil,Diaria
315,34,No Binario,Bajo,Postgrado,Nutrición,VIP,Bronce,Ciudad,Tablet,Mensual
316,25,Prefiero no decir,Alto,Universidad,"Deportes, Mascotas",VIP,Bronce,Suburbio,Tablet,Mensual
317,48,Femenino,Alto,Doctorado,Mascotas,VIP,Bronce,Suburbio,Tablet,Diaria
318,50,Femenino,Medio,Secundaria,Familia,Premium,Plata,Suburbio,Tablet,Semanal
319,28,No Binario,Bajo,Doctorado,"Salud, Mascotas, Familia",VIP,Bronce,Rural,PC,Diaria
320,52,Masculino,Alto,Universidad,"Salud, Familia",Free,Oro,Suburbio,Móvil,Semanal
321,48,Femenino,Alto,Doctorado,"Salud, Nutrición, Familia",Premium,Plata,Suburbio,Tablet,Mensual
322,48,Femenino,Alto,Doctorado,"Desarrollo Personal, Mascotas, Bienestar Mental",VIP,Bronce,Rural,PC,Semanal
323,31,Femenino,Alto,Universidad,"Familia, Deportes",VIP,Plata,Rural,Tablet,Mensual
324,44,Masculino,Alto,Universidad,"Nutrición, Salud",Premium,Oro,Suburbio,PC,Semanal
325,51,No Binario,Alto,Postgrado,"Mascotas, Nutrición",VIP,Plata,Suburbio,Móvil,Mensual
326,55,Masculino,Alto,Secundaria,Deportes,Free,Plata,Ciudad,PC,Semanal
327,22,No Binario,Alto,Doctorado,"Familia, Deportes",VIP,Oro,Ciudad,Tablet,Diaria
328,44,Prefiero no decir,Bajo,Doctorado,Nutrición,Free,Bronce,Suburbio,Tablet,Semanal
329,41,Masculino,Medio,Doctorado,"Salud, Familia, Nutrición",Premium,Bronce,Ciudad,Tablet,Mensual
330,64,Masculino,Alto,Doctorado,Deportes,Free,Plata,Suburbio,Tablet,Semanal
331,51,No Binario,Medio,Secundaria,Familia,Premium,Plata,Suburbio,Móvil,Mensual
332,29,Prefiero no decir,Bajo,Universidad,Familia,VIP,Plata,Suburbio,Móvil,Diaria
333,58,Prefiero no decir,Medio,Secundaria,"Salud, Desarrollo Personal",Premium,Oro,Suburbio,PC,Semanal
334,45,Masculino,Bajo,Postgrado,"Familia, Deportes, Nutrición",VIP,Bronce,Rural,Tablet,Semanal
335,34,Prefiero no decir,Alto,Doctorado,Mascotas,Premium,Oro,Ciudad,Tablet,Diaria
336,19,Prefiero no decir,Alto,Postgrado,"Mascotas, Bienestar Mental, Nutrición",VIP,Plata,Suburbio,PC,Mensual
337,49,Femenino,Medio,Doctorado,"Salud, Familia, Deportes",Free,Plata,Rural,Móvil,Diaria
338,39,Prefiero no decir,Medio,Secundaria,"Desarrollo Personal, Deportes, Familia",Free,Bronce,Rural,Tablet,Mensual
339,35,Masculino,Alto,Secundaria,Mascotas,Free,Bronce,Ciudad,PC,Semanal
340,41,Prefiero no decir,Bajo,Postgrado,"Deportes, Bienestar Mental",Free,Oro,Ciudad,PC,Semanal
341,36,Masculino,Bajo,Universidad,"Desarrollo Personal, Nutrición, Salud",VIP,Bronce,Rural,PC,Semanal
342,63,No Binario,Medio,Doctorado,"Salud, Bienestar Mental",VIP,Oro,Ciudad,Tablet,Mensual
343,57,Femenino,Bajo,Postgrado,Deportes,VIP,Bronce,Ciudad,Móvil,Mensual
344,44,No Binario,Alto,Universidad,Deportes,VIP,Oro,Ciudad,PC,Semanal
345,21,No Binario,Alto,Secundaria,"Bienestar Mental, Salud, Nutrición",VIP,Bronce,Rural,PC,Semanal
346,35,Masculino,Alto,Doctorado,"Familia, Nutrición, Mascotas",VIP,Oro,Ciudad,Tablet,Diaria
347,27,No Binario,Bajo,Postgrado,Deportes,Premium,Bronce,Ciudad,PC,Semanal
348,25,Femenino,Medio,Secundaria,Mascotas,Premium,Bronce,Ciudad,Móvil,Semanal
349,22,Masculino,Bajo,Doctorado,"Familia, Bienestar Mental",Free,Oro,Ciudad,Móvil,Diaria
350,43,No Binario,Alto,Doctorado,"Mascotas, Bienestar Mental",Premium,Plata,Suburbio,PC,Mensual
351,21,No Binario,Medio,Doctorado,"Bienestar Mental, Familia, Nutrición",Free,Plata,Suburbio,Tablet,Mensual
352,33,Femenino,Medio,Doctorado,"Mascotas, Deportes, Desarrollo Personal",Premium,Oro,Suburbio,Tablet,Semanal
353,39,No Binario,Medio,Secundaria,"Mascotas, Nutrición, Desarrollo Personal",Premium,Bronce,Ciudad,PC,Semanal
354,37,Prefiero no decir,Medio,Doctorado,Bienestar Mental,Premium,Bronce,Suburbio,Tablet,Diaria
355,33,No Binario,Medio,Secundaria,"Mascotas, Desarrollo Personal",Premium,Oro,Rural,Móvil,Semanal
356,43,No Binario,Bajo,Doctorado,Mascotas,Free,Oro,Ciudad,PC,Semanal
357,44,Masculino,Medio,Postgrado,"Familia, Nutrición",Premium,Bronce,Ciudad,Tablet,Mensual
358,26,Masculino,Alto,Doctorado,"Desarrollo Personal, Nutrición, Mascotas",Premium,Plata,Ciudad,Móvil,Diaria
359,47,Masculino,Medio,Universidad,"Desarrollo Personal, Familia",VIP,Bronce,Ciudad,PC,Diaria
360,21,Prefiero no decir,Bajo,Postgrado,"Mascotas, Familia",Free,Bronce,Rural,PC,Mensual
361,29,No Binario,Medio,Postgrado,"Bienestar Mental, Mascotas, Salud",Premium,Bronce,Rural,PC,Mensual
362,34,Masculino,Medio,Universidad,Deportes,VIP,Oro,Rural,PC,Diaria
363,24,Femenino,Medio,Secundaria,Mascotas,Free,Plata,Ciudad,Tablet,Semanal
364,56,Prefiero no decir,Bajo,Secundaria,"Desarrollo Personal, Deportes",VIP,Oro,Ciudad,Móvil,Mensual
365,53,Prefiero no decir,Alto,Universidad,"Bienestar Mental, Familia",Free,Plata,Ciudad,PC,Mensual
366,46,No Binario,Alto,Universidad,Nutrición,VIP,Plata,Suburbio,Tablet,Mensual
367,44,No Binario,Bajo,Doctorado,"Nutrición, Deportes, Familia",VIP,Plata,Suburbio,Móvil,Mensual
368,49,Masculino,Alto,Postgrado,Familia,Premium,Bronce,Rural,Tablet,Mensual
369,56,Masculino,Medio,Secundaria,"Deportes, Familia",VIP,Plata,Rural,Tablet,Semanal
370,55,Femenino,Bajo,Postgrado,"Nutrición, Mascotas, Desarrollo Personal",Premium,Bronce,Rural,PC,Diaria
371,58,Masculino,Alto,Doctorado,"Salud, Bienestar Mental",Premium,Bronce,Ciudad,Móvil,Semanal
372,62,Masculino,Bajo,Doctorado,"Familia, Deportes, Desarrollo Personal",Premium,Bronce,Ciudad,Móvil,Mensual
373,19,Masculino,Bajo,Universidad,"Mascotas, Salud",Premium,Oro,Ciudad,Tablet,Semanal
374,50,Femenino,Bajo,Doctorado,Bienestar Mental,Premium,Plata,Rural,Móvil,Mensual
375,32,Masculino,Medio,Doctorado,Nutrición,VIP,Plata,Ciudad,Móvil,Mensual
376,60,Masculino,Alto,Postgrado,"Salud, Familia, Mascotas",Premium,Plata,Suburbio,Móvil,Mensual
377,39,Prefiero no decir,Alto,Doctorado,Desarrollo Personal,Premium,Oro,Ciudad,Móvil,Diaria
378,52,No Binario,Medio,Postgrado,"Familia, Desarrollo Personal, Mascotas",Premium,Plata,Rural,PC,Diaria
379,60,Prefiero no decir,Bajo,Universidad,Nutrición,Free,Bronce,Rural,Móvil,Semanal
380,26,Masculino,Medio,Postgrado,Familia,VIP,Plata,Ciudad,Tablet,Mensual
381,35,Masculino,Bajo,Doctorado,"Deportes, Nutrición, Bienestar Mental",Premium,Plata,Suburbio,Móvil,Semanal
382,42,Masculino,Alto,Doctorado,"Deportes, Salud, Desarrollo Personal",VIP,Oro,Suburbio,Tablet,Semanal
383,23,No Binario,Medio,Secundaria,"Deportes, Mascotas, Desarrollo Personal",Free,Plata,Suburbio,PC,Mensual
384,60,Prefiero no decir,Medio,Universidad,"Nutrición, Salud, Bienestar Mental",Premium,Bronce,Rural,PC,Diaria
385,49,Prefiero no decir,Bajo,Universidad,"Familia, Nutrición",VIP,Bronce,Rural,Tablet,Mensual
386,47,Prefiero no decir,Medio,Universidad,"Familia, Deportes",VIP,Oro,Rural,PC,Mensual
387,44,Femenino,Alto,Doctorado,"Mascotas, Familia",Premium,Plata,Rural,Móvil,Diaria
388,50,Prefiero no decir,Bajo,Secundaria,Mascotas,VIP,Bronce,Suburbio,PC,Mensual
389,59,Femenino,Medio,Doctorado,"Mascotas, Salud, Nutrición",Free,Plata,Suburbio,Tablet,Semanal
390,28,Femenino,Alto,Secundaria,"Mascotas, Deportes",VIP,Plata,Rural,Móvil,Mensual
391,55,No Binario,Alto,Doctorado,"Mascotas, Salud",Premium,Plata,Suburbio,Tablet,Diaria
392,27,Masculino,Bajo,Secundaria,"Desarrollo Personal, Bienestar Mental",Free,Bronce,Ciudad,Tablet,Mensual
393,42,No Binario,Bajo,Postgrado,"Salud, Familia, Mascotas",Free,Bronce,Suburbio,PC,Semanal
394,55,Masculino,Alto,Universidad,"Mascotas, Salud, Nutrición",VIP,Plata,Ciudad,Tablet,Mensual
395,39,Masculino,Alto,Postgrado,"Nutrición, Deportes, Familia",Premium,Bronce,Suburbio,Tablet,Mensual
396,36,Masculino,Bajo,Secundaria,Familia,Premium,Oro,Ciudad,Tablet,Diaria
397,50,Prefiero no decir,Alto,Doctorado,"Salud, Desarrollo Personal",Premium,Bronce,Suburbio,Tablet,Mensual
398,39,Prefiero no decir,Bajo,Doctorado,Nutrición,Free,Oro,Rural,Móvil,Mensual
399,58,Prefiero no decir,Alto,Secundaria,Mascotas,VIP,Plata,Rural,Móvil,Semanal
400,24,Femenino,Alto,Universidad,"Mascotas, Nutrición",Premium,Oro,Rural,Tablet,Mensual
401,18,Prefiero no decir,Medio,Postgrado,Nutrición,Free,Bronce,Suburbio,Móvil,Semanal
402,44,Prefiero no decir,Alto,Universidad,"Deportes, Bienestar Mental",Premium,Plata,Rural,Tablet,Diaria
403,40,No Binario,Alto,Doctorado,"Deportes, Mascotas",VIP,Bronce,Suburbio,Móvil,Mensual
404,31,Femenino,Bajo,Doctorado,"Bienestar Mental, Nutrición",Free,Bronce,Suburbio,Tablet,Diaria
405,36,Femenino,Alto,Secundaria,"Bienestar Mental, Familia",VIP,Plata,Ciudad,Móvil,Diaria
406,42,No Binario,Bajo,Secundaria,Desarrollo Personal,Free,Oro,Suburbio,PC,Diaria
407,63,Masculino,Bajo,Secundaria,Salud,Premium,Plata,Rural,PC,Diaria
408,33,Femenino,Bajo,Universidad,"Nutrición, Salud, Desarrollo Personal",Free,Oro,Ciudad,PC,Mensual
409,26,Masculino,Medio,Doctorado,"Desarrollo Personal, Nutrición",Free,Oro,Suburbio,Tablet,Semanal
410,52,Prefiero no decir,Bajo,Doctorado,"Salud, Desarrollo Personal",VIP,Plata,Ciudad,PC,Diaria
411,61,Femenino,Bajo,Postgrado,"Deportes, Desarrollo Personal",Free,Oro,Suburbio,Tablet,Semanal
412,42,No Binario,Bajo,Secundaria,"Nutrición, Familia, Deportes",Premium,Plata,Rural,Móvil,Mensual
413,57,Femenino,Bajo,Universidad,"Nutrición, Desarrollo Personal",VIP,Bronce,Suburbio,Tablet,Mensual
414,22,Masculino,Bajo,Doctorado,Familia,VIP,Bronce,Rural,Móvil,Diaria
415,56,Masculino,Alto,Universidad,"Bienestar Mental, Mascotas",VIP,Oro,Ciudad,PC,Semanal
416,39,Masculino,Bajo,Postgrado,"Nutrición, Bienestar Mental",Free,Plata,Rural,Móvil,Semanal
417,39,Masculino,Medio,Secundaria,"Mascotas, Desarrollo Personal",Free,Plata,Rural,Móvil,Diaria
418,35,Masculino,Bajo,Secundaria,"Desarrollo Personal, Nutrición",Premium,Plata,Rural,Tablet,Mensual
419,46,Masculino,Medio,Postgrado,"Salud, Familia, Nutrición",Free,Oro,Ciudad,Móvil,Semanal
420,26,Prefiero no decir,Medio,Doctorado,"Familia, Desarrollo Personal",Premium,Bronce,Suburbio,Móvil,Mensual
421,31,Femenino,Medio,Postgrado,Familia,Premium,Bronce,Ciudad,PC,Mensual
422,54,No Binario,Medio,Postgrado,"Familia, Bienestar Mental",Free,Plata,Suburbio,Móvil,Diaria
423,32,No Binario,Alto,Universidad,"Salud, Mascotas",Free,Plata,Rural,Móvil,Diaria
424,32,Femenino,Medio,Postgrado,"Deportes, Nutrición, Desarrollo Personal",Free,Oro,Ciudad,Tablet,Semanal
425,21,No Binario,Bajo,Secundaria,"Bienestar Mental, Nutrición",Free,Bronce,Suburbio,Móvil,Mensual
426,27,No Binario,Alto,Secundaria,"Mascotas, Deportes, Desarrollo Personal",Free,Plata,Suburbio,Móvil,Mensual
427,64,Prefiero no decir,Medio,Doctorado,"Mascotas, Desarrollo Personal",VIP,Bronce,Suburbio,Móvil,Diaria
428,64,Prefiero no decir,Alto,Secundaria,"Deportes, Desarrollo Personal",Free,Bronce,Rural,PC,Mensual
429,18,Femenino,Bajo,Postgrado,Bienestar Mental,Free,Plata,Suburbio,PC,Diaria
430,40,No Binario,Alto,Secundaria,Desarrollo Personal,Premium,Bronce,Suburbio,Móvil,Mensual
431,43,No Binario,Bajo,Universidad,"Nutrición, Deportes, Desarrollo Personal",Premium,Plata,Rural,Tablet,Mensual
432,29,No Binario,Bajo,Universidad,"Bienestar Mental, Familia",VIP,Oro,Ciudad,Tablet,Mensual
433,18,Femenino,Bajo,Doctorado,"Bienestar Mental, Nutrición, Familia",Premium,Plata,Ciudad,Móvil,Diaria
434,56,Prefiero no decir,Alto,Postgrado,"Desarrollo Personal, Deportes",Premium,Bronce,Rural,Móvil,Diaria
435,63,Prefiero no decir,Medio,Postgrado,"Desarrollo Personal, Salud, Familia",Premium,Bronce,Suburbio,PC,Diaria
436,46,Masculino,Bajo,Secundaria,Salud,Free,Plata,Suburbio,PC,Diaria
437,58,No Binario,Alto,Postgrado,"Bienestar Mental, Deportes",Free,Bronce,Suburbio,Móvil,Semanal
438,55,Masculino,Alto,Postgrado,"Bienestar Mental, Desarrollo Personal, Familia",Premium,Plata,Ciudad,Tablet,Diaria
439,25,Masculino,Medio,Universidad,"Bienestar Mental, Nutrición, Familia",Free,Bronce,Ciudad,Móvil,Mensual
440,28,Masculino,Alto,Postgrado,"Bienestar Mental, Deportes",Premium,Oro,Rural,Móvil,Semanal
441,49,Masculino,Bajo,Doctorado,Bienestar Mental,Free,Oro,Ciudad,Móvil,Diaria
442,44,No Binario,Alto,Doctorado,"Nutrición, Bienestar Mental",Premium,Plata,Suburbio,PC,Diaria
443,61,Prefiero no decir,Bajo,Doctorado,Mascotas,Premium,Oro,Suburbio,Móvil,Semanal
444,42,Masculino,Bajo,Postgrado,"Familia, Salud, Deportes",Free,Oro,Rural,PC,Diaria
445,37,Masculino,Bajo,Doctorado,"Nutrición, Deportes, Familia",Premium,Oro,Ciudad,Móvil,Mensual
446,38,No Binario,Medio,Secundaria,Deportes,VIP,Oro,Rural,Móvil,Diaria
447,48,Masculino,Medio,Secundaria,"Familia, Nutrición, Salud",VIP,Bronce,Rural,Tablet,Diaria
448,53,Masculino,Alto,Universidad,"Familia, Mascotas",Premium,Oro,Rural,Móvil,Semanal
449,61,Femenino,Alto,Postgrado,Familia,Free,Bronce,Suburbio,PC,Mensual
450,41,No Binario,Medio,Universidad,"Bienestar Mental, Desarrollo Personal, Salud",Premium,Oro,Suburbio,PC,Mensual
451,22,Prefiero no decir,Alto,Secundaria,"Salud, Desarrollo Personal",VIP,Bronce,Suburbio,Móvil,Semanal
452,64,Masculino,Medio,Universidad,Salud,Premium,Plata,Suburbio,PC,Diaria
453,61,Prefiero no decir,Medio,Postgrado,"Salud, Bienestar Mental, Mascotas",Free,Oro,Ciudad,Móvil,Mensual
454,28,Prefiero no decir,Bajo,Universidad,"Deportes, Mascotas, Desarrollo Personal",VIP,Oro,Suburbio,PC,Mensual
455,23,No Binario,Alto,Secundaria,Familia,Premium,Oro,Rural,PC,Semanal
456,42,Prefiero no decir,Bajo,Doctorado,"Salud, Mascotas, Nutrición",Premium,Bronce,Suburbio,Móvil,Semanal
457,63,Femenino,Bajo,Postgrado,"Desarrollo Personal, Familia",Free,Plata,Ciudad,Tablet,Mensual
458,27,Femenino,Medio,Postgrado,Deportes,Premium,Plata,Ciudad,PC,Semanal
459,19,No Binario,Medio,Universidad,Desarrollo Personal,Premium,Bronce,Ciudad,Móvil,Mensual
460,60,Masculino,Bajo,Doctorado,"Mascotas, Nutrición",Premium,Oro,Rural,Móvil,Semanal
461,28,Femenino,Medio,Doctorado,"Mascotas, Familia",VIP,Plata,Suburbio,Tablet,Mensual
462,18,Femenino,Medio,Secundaria,Nutrición,Premium,Bronce,Suburbio,Tablet,Diaria
463,29,Masculino,Medio,Doctorado,"Familia, Salud",VIP,Bronce,Rural,Tablet,Mensual
464,25,Masculino,Alto,Doctorado,"Salud, Bienestar Mental",Free,Plata,Ciudad,Móvil,Mensual
465,56,Prefiero no decir,Medio,Doctorado,"Desarrollo Personal, Deportes, Salud",Premium,Oro,Rural,Tablet,Diaria
466,62,Prefiero no decir,Medio,Doctorado,Bienestar Mental,Free,Oro,Suburbio,Móvil,Semanal
467,23,Prefiero no decir,Medio,Postgrado,"Familia, Mascotas",VIP,Plata,Rural,PC,Diaria
468,49,Femenino,Medio,Postgrado,"Nutrición, Desarrollo Personal",VIP,Plata,Suburbio,Móvil,Semanal
469,37,Masculino,Medio,Universidad,Desarrollo Personal,Free,Plata,Suburbio,Móvil,Diaria
470,46,Femenino,Medio,Postgrado,Bienestar Mental,VIP,Plata,Suburbio,PC,Semanal
471,55,Femenino,Alto,Postgrado,Bienestar Mental,Premium,Oro,Suburbio,Tablet,Diaria
472,61,Prefiero no decir,Bajo,Doctorado,Salud,Premium,Plata,Suburbio,PC,Diaria
473,61,Masculino,Medio,Postgrado,"Nutrición, Mascotas",Free,Plata,Rural,PC,Semanal
474,54,Prefiero no decir,Alto,Secundaria,"Salud, Mascotas, Familia",Free,Bronce,Rural,Tablet,Mensual
475,43,No Binario,Bajo,Postgrado,"Bienestar Mental, Salud, Deportes",Premium,Bronce,Suburbio,Tablet,Mensual
476,51,Prefiero no decir,Medio,Secundaria,Mascotas,Premium,Bronce,Ciudad,Tablet,Semanal
477,22,Masculino,Medio,Doctorado,Mascotas,VIP,Oro,Ciudad,Móvil,Semanal
478,50,No Binario,Alto,Secundaria,Salud,VIP,Plata,Rural,PC,Diaria
479,23,Femenino,Medio,Secundaria,"Mascotas, Nutrición, Familia",Premium,Oro,Ciudad,PC,Semanal
480,63,Masculino,Alto,Doctorado,"Salud, Mascotas",Free,Bronce,Ciudad,Tablet,Diaria
481,22,Masculino,Medio,Secundaria,"Mascotas, Deportes",Premium,Oro,Suburbio,PC,Mensual
482,25,No Binario,Alto,Doctorado,"Bienestar Mental, Desarrollo Personal, Mascotas",VIP,Bronce,Rural,Móvil,Mensual
483,40,Femenino,Medio,Postgrado,"Bienestar Mental, Salud",Premium,Plata,Ciudad,Móvil,Mensual
484,53,No Binario,Bajo,Doctorado,"Mascotas, Bienestar Mental, Familia",VIP,Bronce,Suburbio,Tablet,Mensual
485,42,Prefiero no decir,Bajo,Postgrado,"Deportes, Familia, Desarrollo Personal",VIP,Bronce,Suburbio,Tablet,Semanal
486,25,No Binario,Medio,Doctorado,Desarrollo Personal,Premium,Oro,Rural,PC,Semanal
487,49,Masculino,Bajo,Secundaria,Deportes,Free,Oro,Ciudad,Móvil,Semanal
488,49,Masculino,Bajo,Universidad,"Deportes, Familia, Nutrición",Free,Oro,Suburbio,PC,Diaria
489,21,Masculino,Alto,Secundaria,Salud,Premium,Bronce,Ciudad,PC,Mensual
490,45,No Binario,Alto,Postgrado,"Mascotas, Salud, Nutrición",Premium,Plata,Rural,PC,Mensual
