user_id,product_id,tipo_interaccion,nuevo_rating,index
293,2,Comentario,0.5,1
4294,1942,Comentario,1.0,12
4608,127,Comentario,1.0,1
108,1048,Comentario,0.5,7
4677,155,Comentario,1.0,6
3349,816,Comentario,0.0,12
1023,1976,Valoracion,0.25,6
3752,1526,Comentario,0.5,13
3518,1610,Comentario,1.0,14
4438,1978,Comentario,0.5,11
2996,1222,Comentario,1.0,8
1148,205,Comentario,0.0,9
1479,432,Valoracion,0.5,7
1026,459,Comentario,0.5,11
4560,923,Valoracion,0.75,5
4043,1457,Valoracion,0.75,15
3993,1506,Valoracion,0.0,11
2317,1736,Comentario,0.0,10
4639,811,Comentario,0.5,1
4403,1282,Comentario,1.0,3
1875,706,Valoracion,0.0,8
1916,457,Comentario,1.0,14
2336,575,Comentario,1.0,12
1600,1355,Valoracion,0.75,14
1239,385,Comentario,1.0,8
881,649,Comentario,0.0,14
2642,1802,Valoracion,0.75,4
987,594,Comentario,1.0,3
2446,1876,Valoracion,0.75,14
2922,1715,Valoracion,0.25,11
993,808,Valoracion,0.75,2
4129,749,Valoracion,0.0,3
49,1997,Valoracion,0.75,11
4768,1231,Valoracion,0.25,11
886,356,Valoracion,0.75,11
3946,1184,Valoracion,1.0,4
2467,1239,Valoracion,0.0,7
2830,542,Valoracion,0.5,4
4476,1589,Comentario,1.0,4
4335,1601,Valoracion,0.5,4
4547,230,Valoracion,1.0,2
1882,1133,Comentario,1.0,11
863,1434,Valoracion,0.0,14
3528,387,Comentario,0.0,3
520,649,Valoracion,1.0,14
561,1287,Comentario,1.0,8
3094,1289,Comentario,0.5,12
1459,1134,Valoracion,1.0,4
547,1790,Comentario,0.0,15
1544,7,Valoracion,0.25,11
4930,502,Comentario,0.5,10
1582,23,Valoracion,0.5,8
923,141,Comentario,1.0,8
1272,1900,Comentario,1.0,11
2360,1884,Comentario,1.0,15
1277,1492,Valoracion,0.75,11
3945,1970,Valoracion,1.0,3
2730,888,Valoracion,0.5,1
4203,1663,Comentario,0.0,6
880,1982,Comentario,0.5,3
1817,1794,Valoracion,0.25,8
254,465,Comentario,1.0,7
2847,726,Comentario,1.0,1
4614,1880,Comentario,1.0,14
3088,1714,Valoracion,0.5,2
3068,86,Valoracion,0.25,2
875,1979,Valoracion,1.0,3
1650,1578,Valoracion,1.0,13
4131,1650,Valoracion,1.0,2
4517,1871,Valoracion,0.75,7
2909,1867,Valoracion,0.0,7
3833,1383,Comentario,0.5,10
2618,160,Valoracion,1.0,9
3823,570,Valoracion,0.0,12
1193,1329,Valoracion,0.0,15
3887,1987,Comentario,0.5,3
1768,1873,Valoracion,0.25,2
4041,140,Valoracion,0.25,11
1807,242,Comentario,0.5,3
4056,1174,Valoracion,0.5,5
954,642,Comentario,0.5,14
4566,967,Valoracion,0.5,15
2519,862,Comentario,0.5,6
272,1849,Comentario,0.5,14
3908,1504,Comentario,0.5,4
2855,1821,Valoracion,0.5,14
3662,1826,Comentario,0.0,14
2047,1690,Comentario,1.0,5
3555,1501,Comentario,0.5,13
262,1480,Valoracion,0.5,9
1850,205,Valoracion,0.5,9
62,964,Comentario,0.5,12
3196,1898,Valoracion,0.25,10
2240,149,Valoracion,1.0,3
4262,1755,Comentario,1.0,2
3842,468,Valoracion,1.0,14
4062,727,Valoracion,0.5,12
1954,879,Comentario,1.0,7
3626,772,Valoracion,0.75,12
16,1026,Valoracion,0.5,11
3601,12,Comentario,0.5,10
2830,1389,Valoracion,0.25,6
899,604,Valoracion,0.5,4
2603,2,Comentario,1.0,1
468,62,Comentario,0.5,7
376,1953,Valoracion,0.0,3
4456,1648,Valoracion,0.25,2
3942,1915,Valoracion,0.0,8
3475,1386,Comentario,1.0,10
1200,1452,Comentario,0.5,4
4081,1344,Valoracion,0.25,6
169,738,Comentario,0.5,1
3827,93,Comentario,0.5,1
1352,861,Valoracion,0.5,10
492,285,Comentario,1.0,14
4044,972,Valoracion,1.0,14
4375,1945,Comentario,1.0,15
4876,994,Comentario,1.0,13
3453,360,Comentario,1.0,6
597,1489,Valoracion,0.75,9
1730,1828,Valoracion,0.75,11
41,111,Comentario,1.0,14
1965,967,Comentario,1.0,15
3374,395,Comentario,0.5,13
2276,1826,Comentario,0.5,14
4461,655,Comentario,0.0,14
3051,1173,Comentario,0.5,4
2982,1060,Valoracion,0.0,6
3604,371,Comentario,0.5,7
1618,1646,Comentario,1.0,4
1864,1294,Valoracion,0.5,12
2111,1427,Comentario,0.5,11
1829,1173,Valoracion,0.75,4
432,508,Valoracion,0.75,3
3215,932,Valoracion,0.0,9
317,595,Comentario,0.5,7
976,1761,Valoracion,1.0,5
875,1018,Comentario,0.5,15
4634,1153,Valoracion,0.75,15
2806,595,Comentario,0.5,7
3704,1506,Valoracion,0.25,11
4638,1087,Valoracion,1.0,15
880,1586,Valoracion,1.0,9
743,1470,Valoracion,0.75,9
2025,1961,Valoracion,0.5,7
3023,566,Comentario,0.5,13
4627,1539,Comentario,0.5,11
2785,620,Valoracion,0.25,4
652,1969,Comentario,0.5,8
266,693,Valoracion,0.0,7
2932,1090,Comentario,0.5,8
282,252,Valoracion,1.0,13
4891,1099,Valoracion,0.0,11
4263,811,Valoracion,1.0,1
240,1863,Valoracion,0.25,9
1476,1699,Comentario,0.0,14
1872,847,Valoracion,0.5,12
3455,354,Valoracion,1.0,3
74,1842,Valoracion,0.0,3
3755,937,Comentario,1.0,2
1560,1685,Valoracion,0.5,11
4315,73,Valoracion,0.5,15
3304,1781,Valoracion,0.25,12
3515,1479,Comentario,1.0,15
3259,859,Valoracion,0.5,8
3112,1423,Comentario,0.5,6
2402,340,Comentario,0.5,4
1881,1143,Comentario,0.5,2
789,1555,Valoracion,0.0,6
1049,153,Valoracion,0.75,3
4565,1810,Comentario,0.0,7
2290,1846,Valoracion,0.5,7
1728,1900,Comentario,0.0,11
493,1124,Comentario,0.5,8
2534,850,Valoracion,0.0,8
3546,1122,Comentario,0.0,15
2007,231,Comentario,0.0,4
3571,1888,Valoracion,1.0,15
1015,1522,Valoracion,1.0,5
2993,25,Comentario,0.0,10
2608,956,Comentario,0.5,2
391,715,Comentario,0.5,14
3007,525,Comentario,0.0,14
2849,263,Valoracion,0.25,15
1588,349,Valoracion,0.5,5
4758,333,Comentario,0.5,9
2899,1719,Comentario,0.0,1
1995,1834,Comentario,1.0,13
1796,434,Comentario,0.5,3
2510,475,Comentario,0.0,13
1238,559,Valoracion,0.0,15
208,323,Comentario,1.0,2
1525,528,Valoracion,0.75,9
1711,1137,Comentario,1.0,5
2059,647,Comentario,1.0,8
4358,899,Comentario,0.5,13
4665,26,Valoracion,1.0,11
3060,1024,Valoracion,0.25,9
4143,173,Comentario,0.5,3
2531,1507,Valoracion,0.5,6
1165,118,Comentario,1.0,7
1452,1461,Comentario,1.0,4
4624,1029,Valoracion,0.5,5
3731,95,Comentario,1.0,6
2072,1791,Comentario,1.0,12
1743,310,Comentario,1.0,11
1678,1003,Valoracion,0.75,11
3845,629,Valoracion,0.5,5
4744,1648,Comentario,1.0,2
1036,493,Valoracion,1.0,8
3871,173,Comentario,1.0,3
924,1830,Valoracion,0.75,9
1456,14,Valoracion,1.0,3
2563,1699,Comentario,1.0,14
670,1404,Comentario,1.0,3
1254,1888,Valoracion,1.0,15
2879,1215,Comentario,0.0,8
214,1740,Comentario,0.0,8
100,686,Valoracion,0.75,8
4513,1373,Comentario,0.5,4
3495,1103,Valoracion,0.25,8
4074,121,Comentario,0.5,9
310,1832,Comentario,1.0,8
4823,501,Valoracion,0.5,13
4715,1809,Valoracion,1.0,3
4118,1079,Comentario,0.5,5
145,1581,Valoracion,1.0,13
1051,1672,Comentario,0.5,2
976,689,Comentario,1.0,10
1427,1234,Valoracion,0.75,7
416,823,Comentario,1.0,7
4548,1714,Valoracion,0.75,2
4886,502,Comentario,1.0,10
3863,1158,Comentario,0.5,4
2686,80,Comentario,1.0,14
1025,1229,Valoracion,0.0,15
3309,1422,Valoracion,1.0,6
4134,892,Comentario,0.5,15
2805,1272,Comentario,1.0,6
207,1889,Comentario,0.5,5
1906,1293,Comentario,0.5,9
1383,368,Valoracion,0.75,4
94,1959,Valoracion,0.0,1
2080,960,Valoracion,0.0,1
986,697,Comentario,0.0,2
4101,522,Valoracion,0.75,14
4124,1646,Valoracion,0.5,4
4457,1385,Valoracion,0.0,8
3499,1165,Valoracion,0.0,3
4757,542,Comentario,0.5,4
962,648,Comentario,0.5,8
3820,1814,Valoracion,0.5,13
2530,390,Comentario,1.0,10
3476,1755,Comentario,0.5,2
1771,679,Comentario,0.0,11
4245,658,Valoracion,0.75,13
1566,1934,Valoracion,0.25,11
4208,1433,Comentario,0.5,9
3305,1628,Comentario,0.5,14
3636,1871,Valoracion,0.5,7
330,893,Comentario,0.5,3
1551,339,Valoracion,0.0,9
3234,1320,Comentario,0.5,4
2363,204,Comentario,1.0,5
134,990,Comentario,0.5,3
1661,1914,Comentario,0.0,11
1951,1750,Valoracion,0.75,6
3620,376,Comentario,1.0,9
2282,827,Comentario,0.5,10
3005,1463,Comentario,0.5,1
922,1006,Comentario,0.5,14
1035,414,Comentario,1.0,11
4264,771,Valoracion,0.0,13
2216,956,Comentario,0.5,2
3387,229,Comentario,0.0,2
36,1912,Comentario,0.5,9
3883,1088,Valoracion,0.5,5
802,82,Comentario,1.0,5
1382,1788,Valoracion,0.5,9
1293,1124,Valoracion,0.75,8
4218,188,Valoracion,1.0,8
515,1678,Valoracion,0.0,3
4682,601,Valoracion,1.0,2
3689,161,Valoracion,1.0,5
652,1107,Comentario,1.0,2
4281,1488,Comentario,0.0,3
2571,1915,Valoracion,1.0,8
4082,334,Valoracion,1.0,12
3053,531,Valoracion,0.75,2
101,1221,Valoracion,0.5,1
1190,293,Valoracion,0.0,8
750,1438,Comentario,0.5,14
2190,246,Valoracion,0.25,4
1073,1856,Comentario,0.5,5
1682,1523,Comentario,1.0,7
4473,79,Comentario,1.0,15
2589,649,Valoracion,0.0,14
1388,859,Comentario,0.0,8
554,709,Comentario,0.0,13
153,753,Comentario,0.0,12
231,551,Comentario,0.5,1
2,1272,Valoracion,0.25,6
2805,529,Comentario,1.0,12
444,1402,Comentario,1.0,8
3263,1390,Comentario,0.5,7
120,1226,Comentario,1.0,6
4486,1121,Comentario,0.5,1
4784,1183,Valoracion,1.0,7
2132,1942,Comentario,1.0,12
597,202,Valoracion,0.25,11
983,156,Valoracion,0.0,1
646,1643,Valoracion,0.25,3
2203,1364,Valoracion,0.0,3
202,827,Valoracion,0.0,10
2751,294,Valoracion,0.25,7
1449,923,Comentario,0.0,5
3012,1148,Comentario,0.0,9
558,1965,Valoracion,1.0,11
357,1459,Comentario,0.5,12
2035,1979,Valoracion,0.75,3
3300,334,Comentario,1.0,12
2295,1754,Valoracion,0.25,10
4443,508,Valoracion,0.5,3
3016,1189,Comentario,0.5,5
2921,1526,Valoracion,0.75,13
1754,1849,Valoracion,0.5,14
2423,158,Comentario,0.5,10
3365,1873,Comentario,0.5,2
380,1197,Comentario,1.0,9
3300,9,Valoracion,0.0,14
2262,1329,Comentario,0.5,15
4918,1815,Comentario,0.5,3
4044,1280,Valoracion,0.0,14
2488,598,Valoracion,0.25,6
2461,1092,Valoracion,0.75,6
527,1742,Comentario,0.0,15
180,1334,Comentario,0.5,9
4292,1777,Valoracion,0.5,7
1290,1800,Comentario,1.0,5
3819,806,Valoracion,0.25,2
49,574,Comentario,0.5,6
1537,1852,Valoracion,0.25,7
1532,1281,Valoracion,0.5,6
3175,1908,Comentario,1.0,3
4165,400,Comentario,1.0,8
210,1286,Valoracion,0.25,12
4117,1028,Valoracion,0.75,4
1072,340,Valoracion,0.5,4
756,730,Valoracion,0.5,13
1738,230,Valoracion,0.5,2
526,604,Comentario,1.0,4
2911,1104,Valoracion,0.25,13
3057,218,Comentario,0.0,7
2180,377,Comentario,1.0,7
2001,1896,Valoracion,0.5,4
4396,1310,Comentario,1.0,5
40,1185,Valoracion,0.0,13
4244,1038,Comentario,0.5,10
4379,841,Valoracion,0.25,6
722,90,Comentario,0.0,10
3834,1891,Valoracion,0.75,5
3287,1604,Valoracion,0.5,15
1153,130,Comentario,0.5,1
1715,988,Valoracion,0.0,3
3238,320,Valoracion,0.0,10
3160,1920,Comentario,1.0,12
3647,390,Comentario,0.5,10
4250,1221,Comentario,1.0,1
2274,335,Comentario,1.0,9
1166,1799,Valoracion,0.0,8
852,484,Comentario,0.5,10
2428,1221,Comentario,1.0,1
2385,1802,Comentario,0.5,4
3811,1830,Comentario,0.5,9
775,1013,Comentario,0.5,7
4458,666,Valoracion,0.75,5
2283,1614,Valoracion,0.0,3
4916,756,Comentario,0.5,14
3477,441,Valoracion,1.0,11
3921,1782,Comentario,0.0,3
3478,234,Valoracion,1.0,7
1042,881,Comentario,1.0,10
4541,1560,Comentario,1.0,13
320,1875,Comentario,0.5,8
272,887,Valoracion,1.0,14
1617,1127,Comentario,0.0,12
2745,1263,Comentario,1.0,1
3801,545,Comentario,1.0,14
3314,1810,Valoracion,1.0,7
627,285,Comentario,0.5,14
1006,1093,Comentario,0.5,11
4928,1278,Valoracion,0.0,11
2858,1057,Valoracion,0.5,9
487,709,Comentario,0.5,13
980,352,Comentario,1.0,2
119,1906,Comentario,0.0,8
3631,692,Valoracion,0.25,15
4930,912,Comentario,0.5,2
2105,328,Valoracion,0.75,4
2590,172,Valoracion,0.0,4
4571,2,Valoracion,0.5,1
1040,584,Comentario,0.5,5
464,1007,Comentario,0.0,15
808,1394,Comentario,0.5,6
4103,533,Comentario,1.0,10
2990,10,Comentario,0.5,5
583,1263,Comentario,0.5,1
2741,1157,Valoracion,0.25,15
3640,188,Valoracion,0.0,8
3958,1654,Valoracion,0.0,11
3960,677,Valoracion,0.75,15
232,80,Comentario,1.0,14
358,604,Valoracion,1.0,4
4563,130,Comentario,0.5,1
4953,292,Valoracion,0.25,6
74,801,Valoracion,1.0,2
3542,450,Comentario,1.0,6
3825,57,Comentario,0.5,4
4468,743,Comentario,0.0,5
817,1654,Comentario,0.5,11
4594,288,Comentario,1.0,2
2910,1183,Comentario,0.5,7
2586,424,Comentario,1.0,8
4256,1811,Valoracion,0.0,7
1597,1945,Comentario,0.5,15
3706,1401,Valoracion,0.25,13
1209,1182,Valoracion,0.75,4
1884,494,Valoracion,0.0,15
1841,93,Comentario,0.5,1
4688,1974,Valoracion,0.0,10
2111,365,Valoracion,0.75,13
2843,192,Valoracion,0.0,14
1142,1485,Valoracion,0.75,7
2980,691,Valoracion,0.75,6
2002,1073,Valoracion,0.75,11
2047,829,Comentario,1.0,8
1699,1193,Comentario,1.0,15
866,812,Valoracion,0.5,7
1646,853,Valoracion,0.25,13
2627,1984,Comentario,1.0,8
2442,61,Valoracion,0.5,13
125,131,Valoracion,0.25,6
4281,139,Valoracion,0.0,14
2334,19,Valoracion,1.0,12
1420,865,Valoracion,0.5,8
2873,1312,Valoracion,0.0,6
803,1086,Comentario,0.5,5
120,630,Comentario,0.5,10
145,202,Comentario,1.0,11
2379,1612,Valoracion,0.75,15
4177,1423,Comentario,1.0,6
1396,842,Valoracion,0.0,6
1279,580,Valoracion,0.5,2
1937,1730,Comentario,0.5,5
4165,1509,Comentario,1.0,13
4851,243,Comentario,1.0,5
621,1515,Comentario,0.0,3
4871,335,Valoracion,1.0,9
1477,1783,Valoracion,0.0,1
2260,1285,Valoracion,0.25,2
2251,79,Comentario,0.5,15
2429,1136,Valoracion,0.0,13
1240,1716,Valoracion,1.0,2
3108,1423,Valoracion,0.5,6
3018,1901,Valoracion,0.0,9
4133,1674,Comentario,0.5,13
939,835,Valoracion,0.75,10
3487,959,Comentario,0.5,6
4830,1592,Valoracion,0.0,14
3651,805,Valoracion,0.0,13
1748,1704,Valoracion,0.5,5
3995,1240,Valoracion,0.25,4
1354,1621,Comentario,0.0,1
3729,159,Comentario,0.5,11
2902,739,Valoracion,1.0,2
238,1941,Valoracion,0.0,1
1924,1377,Valoracion,0.5,13
487,236,Valoracion,0.5,1
2030,1542,Comentario,1.0,3
606,1315,Comentario,0.5,8
3706,473,Valoracion,0.25,15
720,368,Comentario,1.0,4
628,1550,Comentario,0.5,7
711,317,Valoracion,0.75,6
938,1529,Valoracion,0.25,8
1281,1791,Valoracion,0.5,12
4466,1194,Comentario,1.0,3
2279,1478,Valoracion,0.75,7
4635,1545,Valoracion,0.25,2
1092,1040,Valoracion,0.25,12
3880,1204,Comentario,0.5,2
1482,1396,Comentario,1.0,9
3271,148,Valoracion,1.0,1
1860,566,Comentario,1.0,13
4310,154,Valoracion,0.75,5
909,1311,Comentario,1.0,10
3010,872,Comentario,0.5,7
3673,647,Valoracion,0.75,8
2855,1231,Comentario,0.0,11
4429,98,Valoracion,1.0,13
2232,715,Comentario,0.0,14
2764,709,Valoracion,0.25,13
4980,52,Comentario,0.0,7
1239,558,Valoracion,0.75,2
4656,475,Comentario,1.0,13
959,433,Valoracion,0.75,14
2036,228,Comentario,0.5,5
4297,715,Comentario,1.0,14
4841,305,Valoracion,0.5,5
649,604,Comentario,0.5,4
1520,178,Valoracion,0.5,13
2567,1477,Valoracion,1.0,14
3437,317,Comentario,1.0,6
936,974,Comentario,0.0,11
531,1129,Valoracion,0.75,15
2038,756,Valoracion,1.0,14
1663,619,Valoracion,1.0,3
4075,643,Comentario,0.5,9
656,1214,Comentario,0.5,1
4215,1415,Valoracion,0.25,15
2427,114,Valoracion,0.5,8
1187,161,Valoracion,0.75,5
2879,219,Valoracion,0.25,2
1210,1418,Valoracion,1.0,7
4570,390,Comentario,1.0,10
3784,1434,Comentario,0.5,14
4960,1741,Comentario,1.0,10
2596,616,Comentario,1.0,3
512,182,Valoracion,0.75,8
2067,463,Valoracion,0.5,2
128,413,Valoracion,0.5,14
4372,55,Comentario,0.5,5
1388,1841,Valoracion,0.75,3
3357,886,Comentario,0.5,3
4443,815,Comentario,0.5,15
4276,192,Comentario,1.0,14
4314,527,Valoracion,0.0,13
2477,769,Valoracion,1.0,10
230,1648,Valoracion,0.0,2
1322,1259,Comentario,0.5,12
3732,287,Valoracion,0.75,10
764,34,Valoracion,0.5,10
1853,1718,Comentario,0.5,4
4092,1103,Valoracion,0.5,8
3747,384,Valoracion,0.5,7
4178,610,Valoracion,0.25,2
3429,1789,Comentario,0.5,11
3054,1287,Comentario,0.0,8
3977,1988,Comentario,1.0,11
1098,565,Comentario,1.0,1
4924,72,Valoracion,1.0,8
382,1998,Valoracion,0.5,14
2658,3,Valoracion,0.75,5
2144,35,Valoracion,1.0,7
4796,1223,Valoracion,0.75,2
2348,387,Valoracion,0.25,3
493,547,Comentario,0.0,15
546,825,Valoracion,0.0,7
4227,469,Comentario,0.5,7
3105,304,Valoracion,0.75,3
3786,871,Comentario,0.5,4
4682,795,Valoracion,0.25,9
2780,432,Valoracion,0.75,7
2948,1024,Valoracion,0.25,9
295,1297,Valoracion,1.0,5
3084,1170,Valoracion,0.75,10
2650,1928,Comentario,1.0,10
1401,1158,Valoracion,0.0,4
2931,1164,Valoracion,0.5,11
4305,1665,Valoracion,0.0,8
1394,1814,Valoracion,1.0,13
563,1881,Valoracion,1.0,14
1141,1684,Comentario,0.0,1
1813,120,Valoracion,0.0,8
2996,1614,Comentario,0.0,3
1114,522,Comentario,0.0,14
315,1555,Comentario,0.0,6
4357,418,Valoracion,0.25,12
975,658,Comentario,1.0,13
3457,92,Valoracion,0.5,14
667,1509,Valoracion,0.0,13
688,1910,Valoracion,0.75,5
2859,678,Valoracion,0.75,1
748,1874,Comentario,1.0,11
4276,517,Comentario,0.5,8
2675,372,Comentario,1.0,6
592,693,Comentario,0.5,7
3728,960,Comentario,0.0,1
4311,1688,Comentario,0.5,8
2458,1872,Valoracion,0.5,1
1649,907,Valoracion,1.0,8
3985,594,Comentario,1.0,3
921,49,Valoracion,0.25,8
3846,322,Valoracion,0.75,7
816,793,Comentario,1.0,6
4085,1815,Valoracion,1.0,3
262,1025,Comentario,0.5,2
4532,1290,Valoracion,0.25,6
4163,1487,Valoracion,0.0,13
1422,1929,Comentario,0.0,8
1648,82,Valoracion,0.75,5
2054,614,Valoracion,0.75,8
394,1298,Valoracion,0.0,7
1548,212,Comentario,1.0,10
2419,3,Comentario,0.0,5
2370,1433,Comentario,1.0,9
1652,1616,Comentario,0.0,10
2157,1882,Valoracion,0.0,8
960,1357,Comentario,1.0,12
842,1260,Comentario,1.0,5
2406,1049,Comentario,0.5,8
4462,773,Comentario,0.0,10
2605,577,Valoracion,0.25,13
2483,226,Valoracion,1.0,14
379,1230,Valoracion,0.75,5
2806,1724,Comentario,0.5,1
72,325,Valoracion,0.75,13
2119,1771,Valoracion,0.25,6
3470,865,Valoracion,0.0,8
3891,1963,Comentario,0.5,11
1148,1260,Comentario,1.0,5
2774,76,Comentario,0.0,6
3900,683,Comentario,1.0,1
2259,1444,Valoracion,0.5,2
4756,1747,Comentario,0.0,13
818,927,Comentario,1.0,13
483,1212,Valoracion,0.75,6
3443,1519,Valoracion,0.75,2
2986,289,Valoracion,0.75,4
860,882,Valoracion,0.75,11
1423,1211,Valoracion,1.0,5
4219,1096,Valoracion,0.25,15
3964,267,Valoracion,0.5,12
4580,1976,Comentario,0.5,6
4105,106,Comentario,0.5,3
107,1170,Valoracion,0.75,10
413,856,Comentario,0.5,7
148,1824,Valoracion,1.0,2
1614,1752,Valoracion,1.0,3
4169,345,Comentario,1.0,4
382,802,Valoracion,0.75,10
1301,24,Valoracion,0.0,2
1229,1959,Comentario,1.0,1
3725,412,Comentario,0.0,13
1962,1198,Valoracion,0.0,11
710,1382,Valoracion,1.0,9
3606,815,Comentario,0.0,15
16,1033,Valoracion,0.75,8
208,119,Valoracion,0.25,9
2010,1806,Valoracion,1.0,8
4995,791,Valoracion,1.0,9
4734,373,Comentario,1.0,15
2919,1466,Valoracion,0.25,10
106,1159,Valoracion,0.75,12
2909,380,Comentario,1.0,10
3508,434,Comentario,1.0,3
2691,1429,Valoracion,0.5,1
2659,1561,Comentario,1.0,13
4946,875,Valoracion,1.0,15
2900,863,Comentario,0.5,7
559,402,Comentario,0.5,7
4532,1050,Valoracion,0.5,6
1887,1937,Valoracion,0.75,4
1331,1060,Comentario,0.0,6
439,329,Comentario,0.5,6
956,31,Valoracion,0.0,5
3507,18,Valoracion,0.25,8
2098,322,Valoracion,0.5,7
1178,336,Comentario,0.0,13
1361,541,Valoracion,0.25,1
4040,815,Valoracion,0.0,15
1415,1592,Valoracion,0.75,14
141,1845,Valoracion,0.0,12
1860,1046,Comentario,0.5,5
1409,797,Valoracion,0.0,8
4687,903,Comentario,0.5,4
4329,1189,Valoracion,1.0,5
4994,863,Comentario,0.0,7
1576,39,Comentario,0.5,10
934,1060,Comentario,0.0,6
663,1673,Comentario,1.0,11
73,1067,Comentario,1.0,1
1020,902,Valoracion,0.0,14
2951,807,Comentario,1.0,10
4404,1778,Valoracion,0.75,6
1975,1454,Comentario,1.0,2
373,1952,Valoracion,0.5,3
2197,1142,Comentario,1.0,9
4980,1929,Valoracion,0.0,8
3103,600,Comentario,1.0,2
178,1194,Valoracion,0.25,3
4568,1238,Comentario,0.0,7
4075,1641,Valoracion,0.0,5
1421,1339,Valoracion,0.0,15
3254,1992,Comentario,0.5,4
128,1528,Valoracion,0.75,15
2277,320,Valoracion,1.0,10
2467,813,Comentario,1.0,9
3071,70,Comentario,0.5,10
1108,829,Comentario,0.0,8
4579,1038,Valoracion,0.0,10
2982,681,Comentario,1.0,4
2442,1831,Valoracion,0.25,10
1760,311,Comentario,1.0,12
4998,904,Valoracion,0.25,6
3890,487,Valoracion,0.75,2
4506,373,Comentario,1.0,15
1091,258,Comentario,0.5,4
1609,67,Comentario,0.5,10
2350,1351,Valoracion,0.75,11
2919,507,Comentario,0.5,7
2328,355,Valoracion,1.0,11
710,330,Valoracion,1.0,7
4180,531,Comentario,0.0,2
4961,848,Valoracion,0.25,15
2199,726,Valoracion,0.5,1
2522,1900,Valoracion,1.0,11
1682,1643,Comentario,1.0,3
772,30,Comentario,0.5,6
4201,250,Comentario,0.0,7
4340,1350,Comentario,1.0,3
4607,371,Valoracion,0.25,7
1229,733,Comentario,0.5,5
4674,1666,Valoracion,0.25,5
447,535,Comentario,0.5,8
4458,108,Comentario,0.5,3
3092,830,Valoracion,0.25,13
3029,72,Valoracion,0.0,8
3265,1306,Comentario,0.0,13
605,1607,Comentario,1.0,3
439,132,Comentario,0.5,2
2704,746,Comentario,0.5,13
520,405,Comentario,0.5,4
1203,1465,Comentario,1.0,6
4786,638,Comentario,1.0,10
3846,724,Valoracion,0.5,2
2801,931,Comentario,1.0,2
3082,401,Valoracion,0.75,15
3997,924,Valoracion,1.0,8
500,1910,Comentario,0.5,5
3072,813,Valoracion,1.0,9
4791,1823,Valoracion,0.0,4
1599,694,Valoracion,1.0,10
1712,1488,Comentario,0.5,3
2004,243,Comentario,0.5,5
3109,366,Comentario,0.5,14
4434,1109,Valoracion,0.25,13
3157,1164,Comentario,0.5,11
4438,125,Comentario,0.5,10
4909,192,Valoracion,1.0,14
4439,1716,Valoracion,1.0,2
3305,96,Comentario,0.0,2
1247,565,Valoracion,0.0,1
2456,207,Comentario,1.0,7
1643,1334,Valoracion,0.25,9
4045,1923,Valoracion,0.5,13
2896,811,Comentario,0.0,1
1161,1087,Valoracion,0.5,15
2077,1998,Valoracion,0.75,14
3350,87,Valoracion,0.25,4
4015,1267,Valoracion,0.0,6
1241,445,Valoracion,0.0,14
1089,893,Valoracion,0.5,3
2575,1228,Valoracion,1.0,7
3481,1238,Valoracion,0.0,7
2888,345,Comentario,0.5,4
1065,285,Comentario,0.5,14
4802,383,Comentario,0.0,8
331,1840,Valoracion,0.25,12
290,1991,Comentario,0.0,2
194,1368,Comentario,1.0,11
1232,884,Comentario,0.0,11
4082,1186,Valoracion,0.75,8
777,528,Comentario,0.5,9
4209,1268,Valoracion,0.75,2
894,107,Valoracion,0.75,14
198,314,Comentario,0.5,12
3405,622,Comentario,0.5,5
1853,917,Comentario,1.0,11
2481,1825,Valoracion,0.0,7
4790,335,Comentario,0.0,9
1132,358,Valoracion,0.5,1
4496,526,Valoracion,0.75,2
2942,1737,Valoracion,0.25,14
4556,354,Valoracion,0.5,3
1384,1862,Comentario,1.0,15
4538,1105,Comentario,0.5,13
2550,1532,Comentario,0.5,3
743,439,Comentario,0.5,7
1386,1154,Comentario,1.0,9
1952,1442,Valoracion,0.0,10
1762,118,Comentario,0.5,7
199,515,Comentario,1.0,1
2043,1935,Comentario,1.0,3
1551,1036,Comentario,1.0,15
4981,186,Valoracion,0.5,5
1463,374,Comentario,0.5,8
1829,506,Valoracion,0.25,8
2997,16,Valoracion,0.75,6
1853,1819,Comentario,0.5,10
4132,333,Comentario,0.5,9
1348,1027,Comentario,1.0,2
441,1865,Valoracion,0.25,13
439,1145,Valoracion,0.0,12
462,1285,Valoracion,1.0,2
2740,1695,Valoracion,0.75,6
4614,1856,Comentario,0.0,5
3592,1300,Valoracion,0.0,9
4615,1530,Comentario,1.0,14
2818,827,Valoracion,0.0,10
355,574,Valoracion,0.25,6
2717,168,Valoracion,0.75,10
604,65,Comentario,1.0,14
83,1334,Valoracion,0.0,9
4599,1796,Valoracion,0.0,15
4354,1552,Valoracion,1.0,15
4119,470,Comentario,0.5,4
4507,201,Comentario,0.5,12
4156,720,Comentario,1.0,12
4379,1641,Comentario,1.0,5
1296,1213,Comentario,0.5,1
4723,1489,Valoracion,0.5,9
621,668,Comentario,0.0,12
4577,1897,Valoracion,0.25,1
1187,504,Valoracion,0.75,6
4237,1395,Comentario,0.5,9
4497,140,Comentario,0.5,11
4736,1004,Valoracion,0.0,7
1611,1332,Comentario,0.5,2
3400,180,Comentario,0.5,13
923,1587,Comentario,1.0,11
2540,1795,Comentario,0.5,9
